source,target,weight
looking,had,12.000000000000000
apartment,not,12.000000000000000
watch,some,12.000000000000000
around,let,12.000000000000000
treatment,who,12.000000000000000
net,free,12.000000000000000
also,talk,12.000000000000000
many,seen,12.000000000000000
medical,has,12.000000000000000
around,another,12.000000000000000
open,such,12.000000000000000
create,group,12.000000000000000
there,cut,12.000000000000000
those,non,12.000000000000000
clear,use,12.000000000000000
suggest,who,12.000000000000000
that,refuse,12.000000000000000
can,member,12.000000000000000
been,look,12.000000000000000
peace,then,12.000000000000000
who,national,12.000000000000000
anyone,time,12.000000000000000
then,freedom,12.000000000000000
many,name,12.000000000000000
your,peace,12.000000000000000
private,could,12.000000000000000
object,was,12.000000000000000
found,said,12.000000000000000
good,business,12.000000000000000
change,than,12.000000000000000
large,its,12.000000000000000
houston,texas,12.000000000000000
mission,but,12.000000000000000
most,recently,12.000000000000000
them,group,12.000000000000000
also,start,12.000000000000000
start,second,12.000000000000000
find,over,12.000000000000000
mission,also,12.000000000000000
but,voice,12.000000000000000
this,removed,12.000000000000000
does,following,12.000000000000000
target,this,12.000000000000000
second,really,12.000000000000000
line,look,12.000000000000000
other,service,12.000000000000000
are,posts,12.000000000000000
other,performance,12.000000000000000
those,part,12.000000000000000
guy,all,12.000000000000000
radio,space,12.000000000000000
start,really,12.000000000000000
before,between,12.000000000000000
keeping,all,12.000000000000000
for,gary,12.000000000000000
including,these,12.000000000000000
lot,new,12.000000000000000
old,boy,12.000000000000000
reveal,that,12.000000000000000
peter,about,12.000000000000000
hundreds,you,12.000000000000000
each,enough,12.000000000000000
god,once,12.000000000000000
have,matthew,12.000000000000000
god,years,12.000000000000000
why,bit,12.000000000000000
people,rule,12.000000000000000
then,christians,12.000000000000000
has,calls,12.000000000000000
here,version,12.000000000000000
later,know,12.000000000000000
version,current,12.000000000000000
that,expert,12.000000000000000
while,non,12.000000000000000
god,david,12.000000000000000
due,when,12.000000000000000
this,decide,12.000000000000000
real,did,12.000000000000000
looks,very,12.000000000000000
new,actually,12.000000000000000
many,old,12.000000000000000
because,far,12.000000000000000
new,view,12.000000000000000
story,been,12.000000000000000
new,ago,12.000000000000000
ago,just,12.000000000000000
them,letter,12.000000000000000
return,was,12.000000000000000
their,took,12.000000000000000
company,like,12.000000000000000
said,call,12.000000000000000
until,back,12.000000000000000
from,ahead,12.000000000000000
address,them,12.000000000000000
know,net,12.000000000000000
radio,has,12.000000000000000
pass,laws,12.000000000000000
from,showing,12.000000000000000
sexual,was,12.000000000000000
from,apparent,12.000000000000000
post,system,12.000000000000000
marriage,was,12.000000000000000
has,months,12.000000000000000
thanks,out,12.000000000000000
did,thanks,12.000000000000000
something,wasn,12.000000000000000
some,fall,12.000000000000000
become,other,12.000000000000000
from,jeff,12.000000000000000
good,results,12.000000000000000
yet,over,12.000000000000000
goes,well,12.000000000000000
police,get,12.000000000000000
add,who,12.000000000000000
they,steve,12.000000000000000
kid,that,12.000000000000000
she,having,12.000000000000000
having,something,12.000000000000000
which,theory,12.000000000000000
their,results,12.000000000000000
eyes,our,12.000000000000000
social,who,12.000000000000000
thanks,don,12.000000000000000
that,relief,12.000000000000000
first,idea,12.000000000000000
after,place,12.000000000000000
taking,care,12.000000000000000
drop,into,12.000000000000000
here,top,12.000000000000000
against,wall,12.000000000000000
straight,into,12.000000000000000
into,clear,12.000000000000000
remove,will,12.000000000000000
case,here,12.000000000000000
video,their,12.000000000000000
right,once,12.000000000000000
into,wall,12.000000000000000
hard,off,12.000000000000000
left,may,12.000000000000000
future,new,12.000000000000000
what,wasn,12.000000000000000
phone,use,12.000000000000000
put,such,12.000000000000000
should,second,12.000000000000000
town,are,12.000000000000000
can,reasons,12.000000000000000
least,says,12.000000000000000
came,those,12.000000000000000
they,town,12.000000000000000
says,part,12.000000000000000
came,well,12.000000000000000
key,idea,12.000000000000000
with,massive,12.000000000000000
takes,will,12.000000000000000
support,while,12.000000000000000
these,care,12.000000000000000
know,run,12.000000000000000
hard,come,12.000000000000000
never,start,12.000000000000000
and,closing,12.000000000000000
low,used,12.000000000000000
short,because,12.000000000000000
high,again,12.000000000000000
have,british,12.000000000000000
expected,from,12.000000000000000
couple,just,12.000000000000000
what,couple,12.000000000000000
does,term,12.000000000000000
mass,what,12.000000000000000
made,name,12.000000000000000
larry,king,12.000000000000000
believe,second,12.000000000000000
guy,out,12.000000000000000
true,please,12.000000000000000
but,humans,12.000000000000000
true,make,12.000000000000000
mean,real,12.000000000000000
all,reality,12.000000000000000
johnson,this,12.000000000000000
while,come,12.000000000000000
nothing,day,12.000000000000000
without,word,12.000000000000000
idea,actually,12.000000000000000
work,details,12.000000000000000
off,write,12.000000000000000
following,off,12.000000000000000
under,check,12.000000000000000
make,trade,12.000000000000000
never,says,12.000000000000000
since,seen,12.000000000000000
two,better,12.000000000000000
out,certain,12.000000000000000
against,better,12.000000000000000
against,much,12.000000000000000
side,two,12.000000000000000
they,names,12.000000000000000
good,low,12.000000000000000
low,much,12.000000000000000
game,little,12.000000000000000
action,like,12.000000000000000
first,nothing,12.000000000000000
two,play,12.000000000000000
play,player,12.000000000000000
don,side,12.000000000000000
picture,like,12.000000000000000
trying,than,12.000000000000000
class,one,12.000000000000000
opposed,would,12.000000000000000
even,given,12.000000000000000
have,costs,12.000000000000000
right,put,12.000000000000000
really,power,12.000000000000000
how,everyone,12.000000000000000
anyone,thinks,12.000000000000000
must,wrong,12.000000000000000
fact,quite,12.000000000000000
feet,you,12.000000000000000
some,hold,12.000000000000000
should,word,12.000000000000000
sense,use,12.000000000000000
understand,words,12.000000000000000
people,words,12.000000000000000
here,real,12.000000000000000
begin,not,12.000000000000000
has,agreement,12.000000000000000
being,tell,12.000000000000000
between,too,12.000000000000000
could,gun,12.000000000000000
has,crime,12.000000000000000
until,used,12.000000000000000
anyone,gun,12.000000000000000
crime,has,12.000000000000000
though,need,12.000000000000000
one,voice,12.000000000000000
voice,their,12.000000000000000
their,record,12.000000000000000
these,video,12.000000000000000
think,pay,12.000000000000000
least,bit,12.000000000000000
didn,came,12.000000000000000
data,following,12.000000000000000
release,system,12.000000000000000
ever,time,12.000000000000000
pay,can,12.000000000000000
money,think,12.000000000000000
longer,see,12.000000000000000
times,because,12.000000000000000
these,funds,12.000000000000000
that,funds,12.000000000000000
point,talking,12.000000000000000
body,make,12.000000000000000
may,cannot,12.000000000000000
see,everything,12.000000000000000
share,what,12.000000000000000
what,results,12.000000000000000
though,right,12.000000000000000
who,everything,12.000000000000000
real,god,12.000000000000000
must,truth,12.000000000000000
national,would,12.000000000000000
used,said,12.000000000000000
what,chance,12.000000000000000
for,armed,12.000000000000000
armed,have,12.000000000000000
for,officer,12.000000000000000
allowed,there,12.000000000000000
all,false,12.000000000000000
nation,all,12.000000000000000
title,should,12.000000000000000
saw,just,12.000000000000000
here,pretty,12.000000000000000
strong,think,12.000000000000000
offensive,but,12.000000000000000
see,came,12.000000000000000
killing,there,12.000000000000000
killing,their,12.000000000000000
most,put,12.000000000000000
don,canada,12.000000000000000
economic,are,12.000000000000000
such,similar,12.000000000000000
such,united,12.000000000000000
laws,states,12.000000000000000
who,talks,12.000000000000000
left,back,12.000000000000000
you,hundreds,12.000000000000000
well,group,12.000000000000000
gone,have,12.000000000000000
time,today,12.000000000000000
top,left,12.000000000000000
next,way,12.000000000000000
next,now,12.000000000000000
net,your,12.000000000000000
way,try,12.000000000000000
others,own,12.000000000000000
message,might,12.000000000000000
children,want,12.000000000000000
feature,but,12.000000000000000
every,book,12.000000000000000
outside,any,12.000000000000000
try,stop,12.000000000000000
were,company,12.000000000000000
try,had,12.000000000000000
two,child,12.000000000000000
they,tape,12.000000000000000
about,child,12.000000000000000
child,there,12.000000000000000
try,bit,12.000000000000000
you,proposal,12.000000000000000
real,new,12.000000000000000
real,try,12.000000000000000
these,study,12.000000000000000
animals,were,12.000000000000000
matthew,has,12.000000000000000
john,after,12.000000000000000
our,times,12.000000000000000
mark,like,12.000000000000000
like,mark,12.000000000000000
language,used,12.000000000000000
off,best,12.000000000000000
does,original,12.000000000000000
get,parts,12.000000000000000
bad,see,12.000000000000000
box,number,12.000000000000000
include,get,12.000000000000000
clinton,can,12.000000000000000
line,address,12.000000000000000
mail,does,12.000000000000000
use,age,12.000000000000000
like,air,12.000000000000000
secretary,will,12.000000000000000
likely,just,12.000000000000000
reality,can,12.000000000000000
under,something,12.000000000000000
looks,was,12.000000000000000
absolutely,there,12.000000000000000
coverage,this,12.000000000000000
want,bring,12.000000000000000
expected,have,12.000000000000000
some,driver,12.000000000000000
them,happy,12.000000000000000
access,how,12.000000000000000
really,system,12.000000000000000
last,might,12.000000000000000
sex,than,12.000000000000000
will,connection,12.000000000000000
point,important,12.000000000000000
channel,are,12.000000000000000
only,having,12.000000000000000
would,sex,12.000000000000000
law,like,12.000000000000000
better,got,12.000000000000000
evidence,fact,12.000000000000000
getting,away,12.000000000000000
what,air,12.000000000000000
issues,other,12.000000000000000
building,new,12.000000000000000
even,bill,12.000000000000000
use,important,12.000000000000000
dressed,and,12.000000000000000
one,women,12.000000000000000
someone,better,12.000000000000000
better,pretty,12.000000000000000
trade,has,12.000000000000000
now,gone,12.000000000000000
season,because,12.000000000000000
why,israel,12.000000000000000
attack,israel,12.000000000000000
over,air,12.000000000000000
does,gives,12.000000000000000
looking,video,12.000000000000000
fact,best,12.000000000000000
evidence,something,12.000000000000000
would,common,12.000000000000000
system,looking,12.000000000000000
another,such,12.000000000000000
down,heard,12.000000000000000
ring,with,12.000000000000000
tried,something,12.000000000000000
mind,very,12.000000000000000
early,two,12.000000000000000
washington,what,12.000000000000000
she,way,12.000000000000000
body,into,12.000000000000000
already,should,12.000000000000000
are,college,12.000000000000000
things,let,12.000000000000000
both,better,12.000000000000000
both,part,12.000000000000000
case,let,12.000000000000000
department,has,12.000000000000000
god,quite,12.000000000000000
any,common,12.000000000000000
being,asked,12.000000000000000
miles,know,12.000000000000000
true,statement,12.000000000000000
asked,people,12.000000000000000
knew,from,12.000000000000000
just,address,12.000000000000000
buy,because,12.000000000000000
this,fund,12.000000000000000
when,land,12.000000000000000
ice,this,12.000000000000000
and,alexandria,12.000000000000000
church,these,12.000000000000000
others,must,12.000000000000000
political,even,12.000000000000000
did,statement,12.000000000000000
ruling,that,12.000000000000000
appears,some,12.000000000000000
one,member,12.000000000000000
reasons,there,12.000000000000000
with,became,12.000000000000000
alexandria,and,12.000000000000000
important,must,12.000000000000000
probably,two,12.000000000000000
all,response,12.000000000000000
without,did,12.000000000000000
was,peace,12.000000000000000
money,pay,12.000000000000000
game,better,12.000000000000000
them,message,12.000000000000000
could,face,12.000000000000000
same,stuff,12.000000000000000
change,back,12.000000000000000
video,because,12.000000000000000
able,hard,12.000000000000000
human,civil,12.000000000000000
all,battery,12.000000000000000
enough,going,12.000000000000000
these,couple,12.000000000000000
will,parts,12.000000000000000
first,please,12.000000000000000
like,questions,12.000000000000000
park,with,12.000000000000000
possible,after,12.000000000000000
piece,has,12.000000000000000
want,avoid,12.000000000000000
believe,another,12.000000000000000
near,term,12.000000000000000
new,already,12.000000000000000
get,court,12.000000000000000
tale,and,12.000000000000000
down,need,12.000000000000000
tell,such,12.000000000000000
then,public,12.000000000000000
thing,didn,12.000000000000000
this,stories,12.000000000000000
rights,think,12.000000000000000
wants,take,12.000000000000000
air,water,12.000000000000000
house,now,12.000000000000000
great,know,12.000000000000000
ron,that,12.000000000000000
each,source,12.000000000000000
single,how,12.000000000000000
makes,doesn,12.000000000000000
wrong,saying,12.000000000000000
all,changes,12.000000000000000
left,same,12.000000000000000
from,roger,12.000000000000000
net,time,12.000000000000000
government,between,12.000000000000000
department,which,12.000000000000000
department,are,12.000000000000000
three,going,12.000000000000000
coming,just,12.000000000000000
league,information,12.000000000000000
deal,time,12.000000000000000
time,together,12.000000000000000
multiple,only,12.000000000000000
only,always,12.000000000000000
around,enough,12.000000000000000
wall,but,12.000000000000000
original,system,12.000000000000000
now,needs,12.000000000000000
original,now,12.000000000000000
network,mail,12.000000000000000
only,thanks,12.000000000000000
run,network,12.000000000000000
now,current,12.000000000000000
costs,one,12.000000000000000
big,way,12.000000000000000
only,getting,12.000000000000000
avoid,such,12.000000000000000
less,down,12.000000000000000
too,thing,12.000000000000000
getting,new,12.000000000000000
and,pays,12.000000000000000
further,research,12.000000000000000
angeles,times,12.000000000000000
times,june,12.000000000000000
los,times,12.000000000000000
which,removed,12.000000000000000
words,well,12.000000000000000
very,young,12.000000000000000
doesn,program,12.000000000000000
write,other,12.000000000000000
set,different,12.000000000000000
this,share,12.000000000000000
russia,other,12.000000000000000
does,able,12.000000000000000
tried,does,12.000000000000000
florida,for,12.000000000000000
could,watch,12.000000000000000
every,night,12.000000000000000
could,every,12.000000000000000
watch,there,12.000000000000000
better,years,12.000000000000000
really,says,12.000000000000000
but,guys,12.000000000000000
who,watch,12.000000000000000
note,were,12.000000000000000
here,actually,12.000000000000000
add,additional,12.000000000000000
several,really,12.000000000000000
need,additional,12.000000000000000
want,additional,12.000000000000000
most,someone,12.000000000000000
use,short,12.000000000000000
wanted,use,12.000000000000000
might,reason,12.000000000000000
comes,anyone,12.000000000000000
any,increase,12.000000000000000
difficult,because,12.000000000000000
that,consumer,12.000000000000000
spending,are,12.000000000000000
too,between,12.000000000000000
moon,are,12.000000000000000
than,moon,12.000000000000000
race,have,12.000000000000000
work,far,12.000000000000000
off,face,12.000000000000000
him,days,12.000000000000000
when,face,12.000000000000000
heard,used,12.000000000000000
black,red,12.000000000000000
help,used,12.000000000000000
started,over,12.000000000000000
another,must,12.000000000000000
son,all,12.000000000000000
name,son,12.000000000000000
says,him,12.000000000000000
both,following,12.000000000000000
name,father,12.000000000000000
which,pointed,12.000000000000000
begin,they,12.000000000000000
did,might,12.000000000000000
idea,through,12.000000000000000
question,between,12.000000000000000
their,write,12.000000000000000
thought,also,12.000000000000000
those,able,12.000000000000000
speak,know,12.000000000000000
try,looking,12.000000000000000
someone,try,12.000000000000000
try,believe,12.000000000000000
looking,best,12.000000000000000
try,best,12.000000000000000
best,why,12.000000000000000
believe,she,12.000000000000000
doesn,she,12.000000000000000
russian,north,12.000000000000000
complete,information,12.000000000000000
issues,new,12.000000000000000
over,games,12.000000000000000
check,does,12.000000000000000
find,check,12.000000000000000
take,point,12.000000000000000
check,its,12.000000000000000
find,take,12.000000000000000
says,looking,12.000000000000000
due,its,12.000000000000000
will,tough,12.000000000000000
yet,things,12.000000000000000
next,even,12.000000000000000
due,has,12.000000000000000
your,million,12.000000000000000
political,religious,12.000000000000000
making,right,12.000000000000000
changed,your,12.000000000000000
once,years,12.000000000000000
own,risk,12.000000000000000
been,decided,12.000000000000000
take,chance,12.000000000000000
would,safety,12.000000000000000
think,live,12.000000000000000
also,defense,12.000000000000000
killed,don,12.000000000000000
national,people,12.000000000000000
explosion,that,12.000000000000000
write,off,12.000000000000000
and,morgan,12.000000000000000
company,don,12.000000000000000
there,british,12.000000000000000
last,mail,12.000000000000000
based,when,12.000000000000000
help,without,12.000000000000000
some,handle,12.000000000000000
find,must,12.000000000000000
board,anyone,12.000000000000000
well,whether,12.000000000000000
further,details,12.000000000000000
big,people,12.000000000000000
miles,all,12.000000000000000
last,between,12.000000000000000
mark,wilson,12.000000000000000
try,address,12.000000000000000
aren,make,12.000000000000000
bad,did,12.000000000000000
wednesday,and,12.000000000000000
information,came,12.000000000000000
able,color,12.000000000000000
four,would,12.000000000000000
one,suggest,12.000000000000000
bit,find,12.000000000000000
which,child,12.000000000000000
state,name,12.000000000000000
without,doing,12.000000000000000
place,many,12.000000000000000
run,after,12.000000000000000
attack,has,12.000000000000000
near,which,12.000000000000000
self,also,12.000000000000000
also,reports,12.000000000000000
reports,them,12.000000000000000
only,consider,12.000000000000000
may,force,12.000000000000000
under,international,12.000000000000000
books,theory,12.000000000000000
lot,theory,12.000000000000000
help,currently,12.000000000000000
does,book,12.000000000000000
everyone,get,12.000000000000000
get,simple,12.000000000000000
such,comes,12.000000000000000
written,don,12.000000000000000
they,forever,12.000000000000000
forever,you,12.000000000000000
them,wanted,12.000000000000000
never,quite,12.000000000000000
email,has,12.000000000000000
some,theory,12.000000000000000
actually,bit,12.000000000000000
then,brought,12.000000000000000
been,brought,12.000000000000000
two,john,12.000000000000000
receiving,have,12.000000000000000
want,next,12.000000000000000
having,information,12.000000000000000
had,non,12.000000000000000
only,required,12.000000000000000
two,required,12.000000000000000
place,earth,12.000000000000000
peace,people,12.000000000000000
magazine,but,12.000000000000000
due,out,12.000000000000000
sale,great,12.000000000000000
say,around,12.000000000000000
also,needs,12.000000000000000
should,single,12.000000000000000
when,net,12.000000000000000
second,need,12.000000000000000
take,fact,12.000000000000000
too,before,12.000000000000000
trying,should,12.000000000000000
think,fast,12.000000000000000
any,every,12.000000000000000
need,found,12.000000000000000
found,myself,12.000000000000000
from,eyes,12.000000000000000
find,using,12.000000000000000
using,less,12.000000000000000
have,causing,12.000000000000000
are,thoughts,12.000000000000000
wanted,her,12.000000000000000
week,out,12.000000000000000
all,felt,12.000000000000000
was,stage,12.000000000000000
had,lead,12.000000000000000
there,hit,12.000000000000000
knew,people,12.000000000000000
sure,take,12.000000000000000
out,hit,12.000000000000000
that,fund,12.000000000000000
since,state,12.000000000000000
goes,more,12.000000000000000
may,last,12.000000000000000
started,heard,12.000000000000000
access,here,12.000000000000000
wanted,something,12.000000000000000
hear,these,12.000000000000000
doing,into,12.000000000000000
wrong,why,12.000000000000000
saturday,night,12.000000000000000
school,year,12.000000000000000
new,night,12.000000000000000
very,next,12.000000000000000
back,great,12.000000000000000
love,get,12.000000000000000
very,love,12.000000000000000
good,real,12.000000000000000
conference,information,12.000000000000000
title,can,12.000000000000000
mike,who,12.000000000000000
mike,from,12.000000000000000
smith,don,12.000000000000000
african,that,12.000000000000000
with,late,12.000000000000000
started,how,12.000000000000000
easier,people,12.000000000000000
didn,sure,12.000000000000000
york,have,12.000000000000000
aid,this,12.000000000000000
that,benefits,12.000000000000000
lost,york,12.000000000000000
aid,was,12.000000000000000
several,good,12.000000000000000
made,least,12.000000000000000
use,she,12.000000000000000
order,believe,12.000000000000000
looks,your,12.000000000000000
back,made,12.000000000000000
says,most,12.000000000000000
long,possible,12.000000000000000
changes,they,12.000000000000000
myself,could,12.000000000000000
how,whole,12.000000000000000
each,very,12.000000000000000
easier,but,12.000000000000000
some,avoid,12.000000000000000
their,suspect,12.000000000000000
why,without,12.000000000000000
this,services,12.000000000000000
other,happened,12.000000000000000
happened,will,12.000000000000000
your,secret,12.000000000000000
they,suspect,12.000000000000000
whole,way,12.000000000000000
thing,ever,12.000000000000000
your,aren,12.000000000000000
into,cannot,12.000000000000000
have,suspect,12.000000000000000
they,safety,12.000000000000000
not,forward,12.000000000000000
down,new,12.000000000000000
only,services,12.000000000000000
age,from,12.000000000000000
state,while,12.000000000000000
service,data,12.000000000000000
spot,you,12.000000000000000
best,keep,12.000000000000000
this,spot,12.000000000000000
end,does,12.000000000000000
different,key,12.000000000000000
party,would,12.000000000000000
also,everyone,12.000000000000000
later,like,12.000000000000000
non,way,12.000000000000000
shut,from,12.000000000000000
point,best,12.000000000000000
his,fire,12.000000000000000
will,talking,12.000000000000000
possible,being,12.000000000000000
love,about,12.000000000000000
see,possible,12.000000000000000
there,understand,12.000000000000000
possible,used,12.000000000000000
probably,doesn,12.000000000000000
understand,point,12.000000000000000
talking,them,12.000000000000000
about,matthew,12.000000000000000
won,who,12.000000000000000
private,than,12.000000000000000
post,message,12.000000000000000
from,eric,12.000000000000000
actually,new,12.000000000000000
looking,same,12.000000000000000
world,please,12.000000000000000
second,too,12.000000000000000
your,move,12.000000000000000
more,process,12.000000000000000
what,large,12.000000000000000
using,before,12.000000000000000
flight,this,12.000000000000000
evidence,find,12.000000000000000
because,word,12.000000000000000
behind,more,12.000000000000000
character,line,12.000000000000000
selling,can,12.000000000000000
his,chance,12.000000000000000
didn,play,12.000000000000000
through,lot,12.000000000000000
general,last,12.000000000000000
know,future,12.000000000000000
played,when,12.000000000000000
san,york,12.000000000000000
wanted,why,12.000000000000000
game,here,12.000000000000000
away,didn,12.000000000000000
year,left,12.000000000000000
been,games,12.000000000000000
well,three,12.000000000000000
season,san,12.000000000000000
coach,team,12.000000000000000
season,years,12.000000000000000
dropped,that,12.000000000000000
great,him,12.000000000000000
deal,than,12.000000000000000
saying,say,12.000000000000000
doesn,been,12.000000000000000
games,play,12.000000000000000
games,going,12.000000000000000
sunday,not,12.000000000000000
should,games,12.000000000000000
hockey,get,12.000000000000000
from,watch,12.000000000000000
keep,using,12.000000000000000
find,little,12.000000000000000
driving,into,12.000000000000000
david,also,12.000000000000000
sure,back,12.000000000000000
millions,for,12.000000000000000
people,makes,12.000000000000000
for,seat,12.000000000000000
though,someone,12.000000000000000
help,news,12.000000000000000
entire,point,12.000000000000000
kill,would,12.000000000000000
kill,very,12.000000000000000
best,anyone,12.000000000000000
make,team,12.000000000000000
win,like,12.000000000000000
way,name,12.000000000000000
next,been,12.000000000000000
best,hockey,12.000000000000000
net,two,12.000000000000000
they,role,12.000000000000000
was,senate,12.000000000000000
instead,mail,12.000000000000000
says,used,12.000000000000000
top,any,12.000000000000000
over,members,12.000000000000000
not,race,12.000000000000000
sleep,there,12.000000000000000
has,self,12.000000000000000
kind,after,12.000000000000000
old,didn,12.000000000000000
when,note,12.000000000000000
major,when,12.000000000000000
force,threat,12.000000000000000
that,testimony,12.000000000000000
such,science,12.000000000000000
trying,tell,12.000000000000000
rule,which,12.000000000000000
same,reasons,12.000000000000000
been,reason,12.000000000000000
clear,why,12.000000000000000
series,first,12.000000000000000
created,your,12.000000000000000
start,car,12.000000000000000
worse,other,12.000000000000000
appears,which,12.000000000000000
because,kill,12.000000000000000
prove,other,12.000000000000000
when,rule,12.000000000000000
events,when,12.000000000000000
free,make,12.000000000000000
then,history,12.000000000000000
animal,are,12.000000000000000
she,than,12.000000000000000
breaking,that,12.000000000000000
not,martin,12.000000000000000
building,which,12.000000000000000
those,accept,12.000000000000000
you,wear,12.000000000000000
present,does,12.000000000000000
millions,that,12.000000000000000
who,lose,12.000000000000000
been,british,12.000000000000000
help,matter,12.000000000000000
supposed,when,12.000000000000000
not,friends,12.000000000000000
likely,because,12.000000000000000
for,blocks,12.000000000000000
god,three,12.000000000000000
writing,which,12.000000000000000
showing,this,12.000000000000000
lack,has,12.000000000000000
light,used,12.000000000000000
likely,someone,12.000000000000000
making,who,12.000000000000000
blocks,for,12.000000000000000
consider,even,12.000000000000000
more,known,12.000000000000000
appears,when,12.000000000000000
for,testimony,12.000000000000000
evidence,did,12.000000000000000
christians,must,12.000000000000000
two,related,12.000000000000000
plan,when,12.000000000000000
well,christian,12.000000000000000
given,again,12.000000000000000
where,questions,12.000000000000000
thing,case,12.000000000000000
using,anti,12.000000000000000
for,famous,12.000000000000000
families,who,12.000000000000000
with,winning,12.000000000000000
teams,each,12.000000000000000
would,playing,12.000000000000000
who,force,12.000000000000000
league,teams,12.000000000000000
has,media,12.000000000000000
other,days,12.000000000000000
who,playing,12.000000000000000
like,playing,12.000000000000000
after,season,12.000000000000000
has,hot,12.000000000000000
winning,but,12.000000000000000
paid,his,12.000000000000000
playing,can,12.000000000000000
rules,say,12.000000000000000
being,seem,12.000000000000000
but,hands,12.000000000000000
moving,into,12.000000000000000
last,work,12.000000000000000
without,reason,12.000000000000000
really,possible,12.000000000000000
really,happened,12.000000000000000
first,told,12.000000000000000
their,official,12.000000000000000
this,ethnic,12.000000000000000
from,attacks,12.000000000000000
before,battle,12.000000000000000
then,together,12.000000000000000
say,religious,12.000000000000000
well,human,12.000000000000000
into,near,12.000000000000000
people,term,12.000000000000000
fire,also,12.000000000000000
until,first,12.000000000000000
about,recently,12.000000000000000
europe,there,12.000000000000000
before,coming,12.000000000000000
out,killed,12.000000000000000
religious,government,12.000000000000000
you,became,12.000000000000000
shots,there,12.000000000000000
well,ever,12.000000000000000
want,address,12.000000000000000
video,thanks,12.000000000000000
color,anyone,12.000000000000000
over,jews,12.000000000000000
anyone,question,12.000000000000000
only,killed,12.000000000000000
they,palestinians,12.000000000000000
groups,them,12.000000000000000
terrorist,not,12.000000000000000
had,anti,12.000000000000000
through,force,12.000000000000000
those,outside,12.000000000000000
israel,those,12.000000000000000
impact,would,12.000000000000000
well,side,12.000000000000000
long,believe,12.000000000000000
during,even,12.000000000000000
about,pro,12.000000000000000
apple,make,12.000000000000000
way,space,12.000000000000000
your,rep,12.000000000000000
make,service,12.000000000000000
get,service,12.000000000000000
around,did,12.000000000000000
profile,and,12.000000000000000
through,across,12.000000000000000
came,called,12.000000000000000
through,part,12.000000000000000
people,behind,12.000000000000000
good,gun,12.000000000000000
committee,were,12.000000000000000
both,order,12.000000000000000
was,pro,12.000000000000000
gun,his,12.000000000000000
get,death,12.000000000000000
need,protection,12.000000000000000
only,pro,12.000000000000000
came,under,12.000000000000000
there,action,12.000000000000000
spoke,his,12.000000000000000
made,list,12.000000000000000
pro,from,12.000000000000000
close,had,12.000000000000000
laws,only,12.000000000000000
guns,had,12.000000000000000
nothing,right,12.000000000000000
facts,with,12.000000000000000
allowed,his,12.000000000000000
public,said,12.000000000000000
even,criminal,12.000000000000000
must,again,12.000000000000000
gun,year,12.000000000000000
two,police,12.000000000000000
seen,since,12.000000000000000
instead,were,12.000000000000000
year,she,12.000000000000000
other,bill,12.000000000000000
who,action,12.000000000000000
gun,second,12.000000000000000
bill,only,12.000000000000000
other,buy,12.000000000000000
gun,very,12.000000000000000
million,than,12.000000000000000
than,criminal,12.000000000000000
was,continue,12.000000000000000
argued,and,12.000000000000000
public,make,12.000000000000000
that,teacher,12.000000000000000
good,shot,12.000000000000000
bill,out,12.000000000000000
had,laws,12.000000000000000
four,can,12.000000000000000
only,hold,12.000000000000000
where,too,12.000000000000000
with,previously,12.000000000000000
states,law,12.000000000000000
right,times,12.000000000000000
said,under,12.000000000000000
remove,have,12.000000000000000
every,come,12.000000000000000
began,his,12.000000000000000
woman,are,12.000000000000000
please,site,12.000000000000000
that,daniel,12.000000000000000
version,latest,12.000000000000000
time,name,12.000000000000000
and,rob,12.000000000000000
come,help,12.000000000000000
performance,very,12.000000000000000
players,those,12.000000000000000
than,due,12.000000000000000
games,being,12.000000000000000
there,perfect,12.000000000000000
someone,new,12.000000000000000
can,living,12.000000000000000
being,left,12.000000000000000
thanks,there,12.000000000000000
had,money,12.000000000000000
you,spending,12.000000000000000
knew,with,12.000000000000000
done,said,12.000000000000000
spent,some,12.000000000000000
even,cannot,12.000000000000000
cannot,certain,12.000000000000000
well,history,12.000000000000000
his,study,12.000000000000000
well,everything,12.000000000000000
mean,true,12.000000000000000
made,yet,12.000000000000000
source,how,12.000000000000000
doesn,true,12.000000000000000
christians,people,12.000000000000000
may,common,12.000000000000000
certain,has,12.000000000000000
history,how,12.000000000000000
their,research,12.000000000000000
certain,any,12.000000000000000
following,time,12.000000000000000
long,own,12.000000000000000
only,along,12.000000000000000
down,man,12.000000000000000
battle,was,12.000000000000000
not,battle,12.000000000000000
their,considered,12.000000000000000
has,giving,12.000000000000000
many,game,12.000000000000000
over,play,12.000000000000000
has,official,12.000000000000000
you,favorite,12.000000000000000
late,from,12.000000000000000
any,easier,12.000000000000000
least,version,12.000000000000000
were,version,12.000000000000000
recent,would,12.000000000000000
air,any,12.000000000000000
very,free,12.000000000000000
side,more,12.000000000000000
move,time,12.000000000000000
started,time,12.000000000000000
air,more,12.000000000000000
how,suggest,12.000000000000000
another,under,12.000000000000000
justice,have,12.000000000000000
every,christian,12.000000000000000
which,ways,12.000000000000000
system,word,12.000000000000000
society,may,12.000000000000000
list,such,12.000000000000000
choice,under,12.000000000000000
does,didn,12.000000000000000
this,hoping,12.000000000000000
you,character,12.000000000000000
own,given,12.000000000000000
